doc_id,doc_type,doc_number,doc_year,doc_name,doc_summary,article_number,chunck_id,text_original,text_book,text_title,text_chapter,text_section,tags_array,tags
D5626,Decreto,5626,2005,"Decreto nº 5.626, de 22 de dezembro de 2005","Regulamenta a Lei nº 10.436, de 24 de abril de 2002, que dispõe sobre a Língua Brasileira de Sinais - Libras, e o art. 18 da Lei nº 10.098, de 19 de dezembro de 2000.",30,decreto_5626_2005_art_30,"Artigo 30. Os órgãos da administração pública estadual, municipal e do Distrito Federal, direta e indireta, viabilizarão as ações previstas neste Decreto com dotações específicas em seus orçamentos anuais e plurianuais, prioritariamente as relativas à formação, capacitação e qualificação de professores, servidores e empregados para o uso e difusão da Libras e à realização da tradução e interpretação de Libras - Língua Portuguesa, a partir de um ano da publicação deste Decreto.",,,Capítulo IV - Das disposições finais,,"[""orçamento estadual municipal"", ""financiamento"", ""formação Libras"", ""entes federativos""]","orçamento estadual municipal, financiamento, formação Libras, entes federativos"
D5626,Decreto,5626,2005,"Decreto nº 5.626, de 22 de dezembro de 2005","Regulamenta a Lei nº 10.436, de 24 de abril de 2002, que dispõe sobre a Língua Brasileira de Sinais - Libras, e o art. 18 da Lei nº 10.098, de 19 de dezembro de 2000.",31,decreto_5626_2005_art_31,Artigo 31. Este Decreto entra em vigor na data de sua publicação.,,,Capítulo IV - Das disposições finais,,"[""vigência"", ""entrada em vigor"", ""disposição final""]","vigência, entrada em vigor, disposição final"
L10436,Lei,10436,2002,"Lei nº 10.436, de 24 de abril  de 2002",Dispõe sobre a Língua Brasileira de Sinais - Libras e dá outras providências.,1,lei_10436_2002_art_1,"Artigo 1. É reconhecida como meio legal de comunicação e expressão a Língua Brasileira de Sinais - Libras e outros recursos de expressão a ela associados. Parágrafo único. Entende-se como Língua Brasileira de Sinais - Libras a forma de comunicação e expressão, em que o sistema lingüístico de natureza visual-motora, com estrutura gramatical própria, constituem um sistema lingüístico de transmissão de idéias e fatos, oriundos de comunidades de pessoas surdas do Brasil.",,,,,"[""Libras"", ""reconhecimento legal"", ""língua"", ""comunicação expressão"", ""sistema linguístico visual-motor""]","Libras, reconhecimento legal, língua, comunicação expressão, sistema linguístico visual-motor"
L10436,Lei,10436,2002,"Lei nº 10.436, de 24 de abril  de 2002",Dispõe sobre a Língua Brasileira de Sinais - Libras e dá outras providências.,2,lei_10436_2002_art_2,"Artigo 2. Deve ser garantido, por parte do poder público em geral e empresas concessionárias de serviços públicos, formas institucionalizadas de apoiar o uso e difusão da Língua Brasileira de Sinais - Libras como meio de comunicação objetiva e de utilização corrente das comunidades surdas do Brasil.",,,,,"[""Libras"", ""difusão"", ""Poder Público"", ""comunidade surda""]","Libras, difusão, Poder Público, comunidade surda"
L10436,Lei,10436,2002,"Lei nº 10.436, de 24 de abril  de 2002",Dispõe sobre a Língua Brasileira de Sinais - Libras e dá outras providências.,3,lei_10436_2002_art_3,"Artigo 3. As instituições públicas e empresas concessionárias de serviços públicos de assistência à saúde devem garantir atendimento e tratamento adequado aos portadores de deficiência auditiva, de acordo com as normas legais em vigor.",,,,,"[""saúde"", ""surdos"", ""deficiência auditiva"", ""atendimento adequado"", ""poder público""]","saúde, surdos, deficiência auditiva, atendimento adequado, poder público"
L10436,Lei,10436,2002,"Lei nº 10.436, de 24 de abril  de 2002",Dispõe sobre a Língua Brasileira de Sinais - Libras e dá outras providências.,4,lei_10436_2002_art_4,"Artigo 4. O sistema educacional federal e os sistemas educacionais estaduais, municipais e do Distrito Federal devem garantir a inclusão nos cursos de formação de Educação Especial, de Fonoaudiologia e de Magistério, em seus níveis médio e superior, do ensino da Língua Brasileira de Sinais - Libras, como parte integrante dos Parâmetros Curriculares Nacionais - PCNs, conforme legislação vigente. Parágrafo único. A Língua Brasileira de Sinais - Libras não poderá substituir a modalidade escrita da língua portuguesa.",,,,,"[""Libras"", ""formação de professores"", ""Fonoaudiologia"", ""sistema educacional"", ""currículo""]","Libras, formação de professores, Fonoaudiologia, sistema educacional, currículo"
L10436,Lei,10436,2002,"Lei nº 10.436, de 24 de abril  de 2002",Dispõe sobre a Língua Brasileira de Sinais - Libras e dá outras providências.,5,lei_10436_2002_art_5,Artigo 5. Esta Lei entra em vigor na data de sua publicação.,,,,,"[""vigência"", ""entrada em vigor"", ""disposição final""]","vigência, entrada em vigor, disposição final"
L12764,Lei,12764,2012,"Lei nº 12.764, de 27 de dezembro de 2012","Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990.",1,lei_12764_2012_art_1,"Artigo 1. Esta Lei institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista e estabelece diretrizes para sua consecução. § 1º Para os efeitos desta Lei, é considerada pessoa com transtorno do espectro autista aquela portadora de síndrome clínica caracterizada na forma dos seguintes incisos I ou II: I - deficiência persistente e clinicamente significativa da comunicação e da interação sociais, manifestada por deficiência marcada de comunicação verbal e não verbal usada para interação social; ausência de reciprocidade social; falência em desenvolver e manter relações apropriadas ao seu nível de desenvolvimento; II - padrões restritivos e repetitivos de comportamentos, interesses e atividades, manifestados por comportamentos motores ou verbais estereotipados ou por comportamentos sensoriais incomuns; excessiva aderência a rotinas e padrões de comportamento ritualizados; interesses restritos e fixos. § 2º A pessoa com transtorno do espectro autista é considerada pessoa com deficiência, para todos os efeitos legais. § 3º Os estabelecimentos públicos e privados referidos na Lei nº 10.048, de 8 de novembro de 2000, poderão valer-se da fita quebra-cabeça, símbolo mundial da conscientização do transtorno do espectro autista, para identificar a prioridade devida às pessoas com transtorno do espectro autista.",,,,,"[""TEA"", ""Política Nacional"", ""direitos"", ""definição TEA"", ""transtorno do espectro autista""]","TEA, Política Nacional, direitos, definição TEA, transtorno do espectro autista"
L12764,Lei,12764,2012,"Lei nº 12.764, de 27 de dezembro de 2012","Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990.",2,lei_12764_2012_art_2,"Artigo 2. São diretrizes da Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista: I - a intersetorialidade no desenvolvimento das ações e das políticas e no atendimento à pessoa com transtorno do espectro autista; II - a participação da comunidade na formulação de políticas públicas voltadas para as pessoas com transtorno do espectro autista e o controle social da sua implantação, acompanhamento e avaliação; III - a atenção integral às necessidades de saúde da pessoa com transtorno do espectro autista, objetivando o diagnóstico precoce, o atendimento multiprofissional e o acesso a medicamentos e nutrientes; IV - (VETADO); V - o estímulo à inserção da pessoa com transtorno do espectro autista no mercado de trabalho, observadas as peculiaridades da deficiência e as disposições da Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente); VI - a responsabilidade do poder público quanto à informação pública relativa ao transtorno e suas implicações; VII - o incentivo à formação e à capacitação de profissionais especializados no atendimento à pessoa com transtorno do espectro autista, bem como a pais e responsáveis; VIII - o estímulo à pesquisa científica, com prioridade para estudos epidemiológicos tendentes a dimensionar a magnitude e as características do problema relativo ao transtorno do espectro autista no País. IX – o incentivo à investigação diagnóstica do transtorno do espectro autista em pessoas adultas e em pessoas idosas. Parágrafo único. Para cumprimento das diretrizes de que trata este artigo, o poder público poderá firmar contrato de direito público ou convênio com pessoas jurídicas de direito privado.",,,,,"[""TEA"", ""diretrizes"", ""intersetorialidade"", ""atenção integral"", ""inclusão""]","TEA, diretrizes, intersetorialidade, atenção integral, inclusão"
L12764,Lei,12764,2012,"Lei nº 12.764, de 27 de dezembro de 2012","Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990.",3,lei_12764_2012_art_3,"Artigo 3. São direitos da pessoa com transtorno do espectro autista: I - a vida digna, a integridade física e moral, o livre desenvolvimento da personalidade, a segurança e o lazer; II - a proteção contra qualquer forma de abuso e exploração; III - o acesso a ações e serviços de saúde, com vistas à atenção integral às suas necessidades de saúde, incluindo: a) o diagnóstico precoce, ainda que não definitivo; b) o atendimento multiprofissional; c) a nutrição adequada e a terapia nutricional; d) os medicamentos; e) informações que auxiliem no diagnóstico e no tratamento; IV - o acesso: a) à educação e ao ensino profissionalizante; b) à moradia, inclusive à residência protegida; c) ao mercado de trabalho; d) à previdência social e à assistência social. §1º Em casos de comprovada necessidade, a pessoa com transtorno do espectro autista incluída nas classes comuns de ensino regular, nos termos do inciso IV do art. 2º , terá direito a acompanhante especializado. § 2º A nutrição adequada e a terapia nutricional a que se refere a alínea “c” do inciso III do caput deste artigo compreendem todas as ações de promoção e de proteção da pessoa com transtorno do espectro autista sob o ponto de vista nutricional, realizadas por profissional de saúde legalmente habilitado, observados os protocolos clínicos e as diretrizes terapêuticas publicadas pela autoridade competente.",,,,,"[""TEA"", ""direitos"", ""saúde"", ""diagnóstico precoce"", ""educação""]","TEA, direitos, saúde, diagnóstico precoce, educação"
L12764,Lei,12764,2012,"Lei nº 12.764, de 27 de dezembro de 2012","Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990.",3-A,lei_12764_2012_art_3a,"Artigo 3-A. É criada a Carteira de Identificação da Pessoa com Transtorno do Espectro Autista (Ciptea), com vistas a garantir atenção integral, pronto atendimento e prioridade no atendimento e no acesso aos serviços públicos e privados, em especial nas áreas de saúde, educação e assistência social. § 1º A Ciptea será expedida pelos órgãos responsáveis pela execução da Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista dos Estados, do Distrito Federal e dos Municípios, mediante requerimento, acompanhado de relatório médico, com indicação do código da Classificação Estatística Internacional de Doenças e Problemas Relacionados à Saúde (CID), e deverá conter, no mínimo, as seguintes informações: I - nome completo, filiação, local e data de nascimento, número da carteira de identidade civil, número de inscrição no Cadastro de Pessoas Físicas (CPF), tipo sanguíneo, endereço residencial completo e número de telefone do identificado; II - fotografia no formato 3 (três) centímetros (cm) x 4 (quatro) centímetros (cm) e assinatura ou impressão digital do identificado; III - nome completo, documento de identificação, endereço residencial, telefone e e-mail do responsável legal ou do cuidador; IV - identificação da unidade da Federação e do órgão expedidor e assinatura do dirigente responsável. § 2º Nos casos em que a pessoa com transtorno do espectro autista seja imigrante detentor de visto temporário ou de autorização de residência, residente fronteiriço ou solicitante de refúgio, deverá ser apresentada a Cédula de Identidade de Estrangeiro (CIE), a Carteira de Registro Nacional Migratório (CRNM) ou o Documento Provisório de Registro Nacional Migratório (DPRNM), com validade em todo o território nacional. § 3º A Ciptea terá validade de 5 (cinco) anos, devendo ser mantidos atualizados os dados cadastrais do identificado, e deverá ser revalidada com o mesmo número, de modo a permitir a contagem das pessoas com transtorno do espectro autista em todo o território nacional. § 4º Até que seja implementado o disposto no caput deste artigo, os órgãos responsáveis pela execução da Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista deverão trabalhar em conjunto com os respectivos responsáveis pela emissão de documentos de identificação, para que sejam incluídas as necessárias informações sobre o transtorno do espectro autista no Registro Geral (RG) ou, se estrangeiro, na Carteira de Registro Nacional Migratório (CRNM) ou na Cédula de Identidade de Estrangeiro (CIE), válidos em todo o território nacional.",,,,,"[""Ciptea"", ""TEA"", ""identificação"", ""prioridade atendimento"", ""serviços públicos privados""]","Ciptea, TEA, identificação, prioridade atendimento, serviços públicos privados"
L12764,Lei,12764,2012,"Lei nº 12.764, de 27 de dezembro de 2012","Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990.",4,lei_12764_2012_art_4,"Artigo 4. A pessoa com transtorno do espectro autista não será submetida a tratamento desumano ou degradante, não será privada de sua liberdade ou do convívio familiar nem sofrerá discriminação por motivo da deficiência. Parágrafo único. Nos casos de necessidade de internação médica em unidades especializadas, observar-se-á o que dispõe o art. 4º da Lei nº 10.216, de 6 de abril de 2001.",,,,,"[""TEA"", ""proteção"", ""não discriminação"", ""tratamento desumano"", ""internação""]","TEA, proteção, não discriminação, tratamento desumano, internação"
L12764,Lei,12764,2012,"Lei nº 12.764, de 27 de dezembro de 2012","Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990.",5,lei_12764_2012_art_5,"Artigo 5. A pessoa com transtorno do espectro autista não será impedida de participar de planos privados de assistência à saúde em razão de sua condição de pessoa com deficiência, conforme dispõe o art. 14 da Lei nº 9.656, de 3 de junho de 1998.",,,,,"[""TEA"", ""plano de saúde privado"", ""não discriminação"", ""assistência à saúde""]","TEA, plano de saúde privado, não discriminação, assistência à saúde"
L12764,Lei,12764,2012,"Lei nº 12.764, de 27 de dezembro de 2012","Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990.",6,lei_12764_2012_art_6,Artigo 6. (VETADO).,,,,,"[""TEA"", ""artigo vetado""]","TEA, artigo vetado"
L12764,Lei,12764,2012,"Lei nº 12.764, de 27 de dezembro de 2012","Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990.",7,lei_12764_2012_art_7,"Artigo 7. O gestor escolar, ou autoridade competente, que recusar a matrícula de aluno com transtorno do espectro autista, ou qualquer outro tipo de deficiência, será punido com multa de 3 (três) a 20 (vinte) salários-mínimos. § 1º Em caso de reincidência, apurada por processo administrativo, assegurado o contraditório e a ampla defesa, haverá a perda do cargo. § 2º (VETADO).",,,,,"[""TEA"", ""recusa de matrícula"", ""punição"", ""gestor escolar"", ""multa perda cargo""]","TEA, recusa de matrícula, punição, gestor escolar, multa perda cargo"
L12764,Lei,12764,2012,"Lei nº 12.764, de 27 de dezembro de 2012","Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990.",8,lei_12764_2012_art_8,Artigo 8. Esta Lei entra em vigor na data de sua publicação.,,,,,"[""vigência"", ""entrada em vigor"", ""disposição final""]","vigência, entrada em vigor, disposição final"
D8368,Decreto,8368,2014,"Decreto nº 8.368, de 2 de dezembro de 2014","Regulamenta a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.",1,decreto_8368_2014_art_1,"Artigo 1. A pessoa com transtorno do espectro autista é considerada pessoa com deficiência, para todos os efeitos legais. Parágrafo único. Aplicam-se às pessoas com transtorno do espectro autista os direitos e obrigações previstos na Convenção Internacional sobre os Direitos da Pessoa com Deficiência e seu Protocolo Facultativo, promulgados pelo Decreto nº 6.949, de 25 de agosto de 2009, e na legislação pertinente às pessoas com deficiência.",,,,,"[""TEA"", ""pessoa com deficiência"", ""equiparação legal"", ""Convenção Internacional"", ""direitos""]","TEA, pessoa com deficiência, equiparação legal, Convenção Internacional, direitos"
D8368,Decreto,8368,2014,"Decreto nº 8.368, de 2 de dezembro de 2014","Regulamenta a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.",2,decreto_8368_2014_art_2,"Artigo 2. É garantido à pessoa com transtorno do espectro autista o direito à saúde no âmbito do Sistema Único de Saúde - SUS, respeitadas as suas especificidades. § 1º Ao Ministério da Saúde compete: I - promover a qualificação e a articulação das ações e dos serviços da Rede de Atenção à Saúde para assistência à saúde adequada das pessoas com transtorno do espectro autista, para garantir: a) o cuidado integral no âmbito da atenção básica, especializada e hospitalar; b) a ampliação e o fortalecimento da oferta de serviços de cuidados em saúde bucal das pessoas com espectro autista na atenção básica, especializada e hospitalar; e c) a qualificação e o fortalecimento da rede de atenção psicossocial e da rede de cuidados de saúde da pessoa com deficiência no atendimento das pessoas com o transtorno do espectro autista, que envolva diagnóstico diferencial, estimulação precoce, habilitação, reabilitação e outros procedimentos definidos pelo projeto terapêutico singular; II - garantir a disponibilidade de medicamentos incorporados ao SUS necessários ao tratamento de pessoas com transtorno do espectro autista; III - apoiar e promover processos de educação permanente e de qualificação técnica dos profissionais da Rede de Atenção à Saúde quanto ao atendimento das pessoas com o transtorno do espectro autista; IV - apoiar pesquisas que visem ao aprimoramento da atenção à saúde e à melhoria da qualidade de vida das pessoas com transtorno do espectro autista; e V - adotar diretrizes clínicas e terapêuticas com orientações referentes ao cuidado à saúde das pessoas com transtorno do espectro autista, observando suas especificidades de acessibilidade, de comunicação e atendimento. § 2º A atenção à saúde à pessoa com transtorno do espectro autista tomará como base a Classificação Internacional de Funcionalidade, Incapacidade e Saúde - CIF e a Classificação Internacional de Doenças - CID-10.",,,,,"[""TEA"", ""SUS"", ""saúde"", ""Ministério da Saúde"", ""rede de atenção à saúde""]","TEA, SUS, saúde, Ministério da Saúde, rede de atenção à saúde"
D8368,Decreto,8368,2014,"Decreto nº 8.368, de 2 de dezembro de 2014","Regulamenta a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.",3,decreto_8368_2014_art_3,"Artigo 3. É garantida proteção social à pessoa com transtorno do espectro autista em situações de vulnerabilidade ou risco social ou pessoal, nos termos da Lei nº 8.742, de 7 de dezembro de 1993.",,,,,"[""TEA"", ""proteção social"", ""vulnerabilidade"", ""LOAS"", ""assistência social""]","TEA, proteção social, vulnerabilidade, LOAS, assistência social"
D8368,Decreto,8368,2014,"Decreto nº 8.368, de 2 de dezembro de 2014","Regulamenta a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.",4,decreto_8368_2014_art_4,"Artigo 4. É dever do Estado, da família, da comunidade escolar e da sociedade assegurar o direito da pessoa com transtorno do espectro autista à educação, em sistema educacional inclusivo, garantida a transversalidade da educação especial desde a educação infantil até a educação superior. § 1º O direito de que trata o caput será assegurado nas políticas de educação, sem discriminação e com base na igualdade de oportunidades, de acordo com os preceitos da Convenção Internacional sobre os Direitos da Pessoa com Deficiência. § 2º Caso seja comprovada a necessidade de apoio às atividades de comunicação, interação social, locomoção, alimentação e cuidados pessoais, a instituição de ensino em que a pessoa com transtorno do espectro autista ou com outra deficiência estiver matriculada disponibilizará acompanhante especializado no contexto escolar, nos termos do parágrafo único do art. 3º da Lei nº 12.764, de 2012.",,,,,"[""TEA"", ""educação inclusiva"", ""transversalidade"", ""AEE"", ""sistema educacional inclusivo""]","TEA, educação inclusiva, transversalidade, AEE, sistema educacional inclusivo"
D8368,Decreto,8368,2014,"Decreto nº 8.368, de 2 de dezembro de 2014","Regulamenta a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.",5,decreto_8368_2014_art_5,"Artigo 5. Ao tomar conhecimento da recusa de matrícula, o órgão competente ouvirá o gestor escolar e decidirá pela aplicação da multa de que trata o caput do art. 7º da Lei nº 12.764, de 2012. § 1º Caberá ao Ministério da Educação a aplicação da multa de que trata o caput, no âmbito dos estabelecimentos de ensino a ele vinculados e das instituições de educação superior privadas, observado o procedimento previsto na Lei nº 9.784, de 29 de janeiro de 1999. § 2º O Ministério da Educação dará ciência da instauração do processo administrativo para aplicação da multa ao Ministério Público e ao Conselho Nacional dos Direitos da Pessoa com Deficiência - Conade. § 3º O valor da multa será calculado tomando-se por base o número de matrículas recusadas pelo gestor, as justificativas apresentadas e a reincidência.",,,,,"[""TEA"", ""recusa de matrícula"", ""multa"", ""procedimento"", ""MEC""]","TEA, recusa de matrícula, multa, procedimento, MEC"
D8368,Decreto,8368,2014,"Decreto nº 8.368, de 2 de dezembro de 2014","Regulamenta a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.",6,decreto_8368_2014_art_6,Artigo 6. Qualquer interessado poderá denunciar a recusa da matrícula de estudantes com deficiência ao órgão administrativo competente.,,,,,"[""recusa de matrícula"", ""denúncia"", ""deficiência"", ""qualquer interessado""]","recusa de matrícula, denúncia, deficiência, qualquer interessado"
D8368,Decreto,8368,2014,"Decreto nº 8.368, de 2 de dezembro de 2014","Regulamenta a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.",7,decreto_8368_2014_art_7,"Artigo 7. O órgão público federal que tomar conhecimento da recusa de matrícula de pessoas com deficiência em instituições de ensino vinculadas aos sistemas de ensino estadual, distrital ou municipal deverá comunicar a recusa aos órgãos competentes pelos respectivos sistemas de ensino e ao Ministério Público.",,,,,"[""recusa de matrícula"", ""Ministério Público"", ""comunicação"", ""órgão público federal""]","recusa de matrícula, Ministério Público, comunicação, órgão público federal"
D8368,Decreto,8368,2014,"Decreto nº 8.368, de 2 de dezembro de 2014","Regulamenta a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.",8,decreto_8368_2014_art_8,"Artigo 8. A Secretaria de Direitos Humanos da Presidência da República, juntamente ao Conade, promoverá campanhas de conscientização sobre os direitos das pessoas com transtorno do espectro autista e suas famílias.",,,,,"[""TEA"", ""conscientização"", ""SDH"", ""Conade"", ""direitos""]","TEA, conscientização, SDH, Conade, direitos"
D8368,Decreto,8368,2014,"Decreto nº 8.368, de 2 de dezembro de 2014","Regulamenta a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.",9,decreto_8368_2014_art_9,Artigo 9. Este Decreto entra em vigor na data de sua publicação.,,,,,"[""vigência"", ""entrada em vigor"", ""disposição final""]","vigência, entrada em vigor, disposição final"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),1,lei_13146_2015_art_1,"Artigo 1. É instituída a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência), destinada a assegurar e a promover, em condições de igualdade, o exercício dos direitos e das liberdades fundamentais por pessoa com deficiência, visando à sua inclusão social e cidadania. Parágrafo único. Esta Lei tem como base a Convenção sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, ratificados pelo Congresso Nacional por meio do Decreto Legislativo nº 186, de 9 de julho de 2008 , em conformidade com o procedimento previsto no § 3º do art. 5º da Constituição da República Federativa do Brasil , em vigor para o Brasil, no plano jurídico externo, desde 31 de agosto de 2008, e promulgados pelo Decreto nº 6.949, de 25 de agosto de 2009 , data de início de sua vigência no plano interno.",Livro I - Parte geral,Titulo I - Disposições preliminares,Capítulo I - Disposições gerais,,"[""LBI"", ""Estatuto da Pessoa com Deficiência"", ""direitos fundamentais"", ""inclusão social"", ""Convenção Internacional""]","LBI, Estatuto da Pessoa com Deficiência, direitos fundamentais, inclusão social, Convenção Internacional"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),2,lei_13146_2015_art_2,"Artigo 2. Considera-se pessoa com deficiência aquela que tem impedimento de longo prazo de natureza física, mental, intelectual ou sensorial, o qual, em interação com uma ou mais barreiras, pode obstruir sua participação plena e efetiva na sociedade em igualdade de condições com as demais pessoas. § 1º A avaliação da deficiência, quando necessária, será biopsicossocial, realizada por equipe multiprofissional e interdisciplinar e considerará: I - os impedimentos nas funções e nas estruturas do corpo; II - os fatores socioambientais, psicológicos e pessoais; III - a limitação no desempenho de atividades; e IV - a restrição de participação. § 2º O Poder Executivo criará instrumentos para avaliação da deficiência. § 3º O exame médico-pericial componente da avaliação biopsicossocial da deficiência de que trata o § 1º deste artigo poderá ser realizado com o uso de tecnologia de telemedicina ou por análise documental conforme situações e requisitos definidos em regulamento.",Livro I - Parte geral,Titulo I - Disposições preliminares,Capítulo I - Disposições gerais,,"[""definição deficiência"", ""modelo biopsicossocial"", ""avaliação multidisciplinar"", ""impedimento longo prazo"", ""barreiras""]","definição deficiência, modelo biopsicossocial, avaliação multidisciplinar, impedimento longo prazo, barreiras"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),2-A,lei_13146_2015_art_2a,"Artigo 2-A. É instituído o cordão de fita com desenhos de girassóis como símbolo nacional de identificação de pessoas com deficiências ocultas. § 1º O uso do símbolo de que trata o caput deste artigo é opcional, e sua ausência não prejudica o exercício de direitos e garantias previstos em lei. § 2º A utilização do símbolo de que trata o caput deste artigo não dispensa a apresentação de documento comprobatório da deficiência, caso seja solicitado pelo atendente ou pela autoridade competente.",Livro I - Parte geral,Titulo I - Disposições preliminares,Capítulo I - Disposições gerais,,"[""deficiências ocultas"", ""símbolo girassol"", ""identificação"", ""acessibilidade""]","deficiências ocultas, símbolo girassol, identificação, acessibilidade"
